sequence,stamp,topic,px,py,pz,qx,qy,qz,qw,image_filename
1716,1757094512.678821802,/natnet_ros/plate/pose,-1.770184,0.885141,0.909325,0.002321,0.009033,-0.705720,0.708430,image_001716_1757094512.649568.jpg
1716,1757094512.678817272,/natnet_ros/plate_red/pose,-1.960160,1.348073,1.074968,0.002184,0.002460,0.000956,0.999994,image_001716_1757094512.649568.jpg
1716,1757094512.678825378,/natnet_ros/dishrack/pose,-1.872781,0.464449,1.101456,0.288364,-0.403116,0.868516,0.004793,image_001716_1757094512.649568.jpg
1717,1757094512.779176474,/natnet_ros/lid/pose,-1.898594,0.559456,1.087406,-0.014515,-0.164204,-0.707986,0.686719,image_001717_1757094512.749562.jpg
1717,1757094512.779189348,/natnet_ros/banana/pose,-1.768493,0.883973,0.920852,-0.078527,0.022897,-0.053781,0.995197,image_001717_1757094512.749562.jpg
1717,1757094512.779191732,/natnet_ros/block/pose,-1.967493,1.332142,1.081671,-0.002678,0.002155,-0.050481,-0.998719,image_001717_1757094512.749562.jpg
1717,1757094512.779280424,/natnet_ros/umi_body/pose,-1.952785,0.863437,1.242222,0.976509,-0.072808,0.181280,-0.090916,image_001717_1757094512.749562.jpg
1717,1757094512.779287100,/natnet_ros/umi_finger/pose,-1.972923,0.800334,1.235690,0.974508,-0.073768,0.184729,-0.103766,image_001717_1757094512.749562.jpg
1717,1757094512.779289246,/natnet_ros/pan/pose,-2.020416,0.891645,0.929043,-0.002133,-0.003550,0.990426,0.137981,image_001717_1757094512.749562.jpg
1717,1757094512.779300928,/natnet_ros/plate/pose,-1.770172,0.885141,0.909205,0.002555,0.008901,-0.705260,0.708889,image_001717_1757094512.749562.jpg
1717,1757094512.779196262,/natnet_ros/plate_red/pose,-1.960044,1.348082,1.074737,0.000867,0.000821,0.000277,0.999999,image_001717_1757094512.749562.jpg
1717,1757094512.779303312,/natnet_ros/dishrack/pose,-1.872651,0.464395,1.101499,0.289031,-0.405098,0.867350,0.007841,image_001717_1757094512.749562.jpg
1718,1757094512.878890991,/natnet_ros/lid/pose,-1.898845,0.559481,1.087503,-0.014212,-0.164556,-0.707950,0.686677,image_001718_1757094512.849586.jpg
1718,1757094512.878902674,/natnet_ros/banana/pose,-1.768784,0.883940,0.920927,-0.073722,0.020553,-0.054162,0.995595,image_001718_1757094512.849586.jpg
1718,1757094512.878904343,/natnet_ros/block/pose,-1.967743,1.332131,1.081764,-0.002876,0.001979,-0.050715,-0.998707,image_001718_1757094512.849586.jpg
1718,1757094512.878909588,/natnet_ros/umi_body/pose,-2.009336,0.845713,1.270365,0.971737,-0.070491,0.199561,-0.104564,image_001718_1757094512.849586.jpg
1718,1757094512.878910542,/natnet_ros/umi_finger/pose,-2.029083,0.782559,1.261721,0.970040,-0.069193,0.202259,-0.115440,image_001718_1757094512.849586.jpg
1718,1757094512.878925800,/natnet_ros/pan/pose,-2.020676,0.891782,0.929085,-0.001546,-0.004498,0.990429,0.137939,image_001718_1757094512.849586.jpg
1718,1757094512.878927231,/natnet_ros/plate/pose,-1.770359,0.885069,0.909246,0.001937,0.009196,-0.705908,0.708241,image_001718_1757094512.849586.jpg
1718,1757094512.878906488,/natnet_ros/plate_red/pose,-1.960174,1.348196,1.074712,-0.000317,0.000612,-0.000259,1.000000,image_001718_1757094512.849586.jpg
1718,1757094512.878928900,/natnet_ros/dishrack/pose,-1.872670,0.464620,1.101289,0.293031,-0.404286,0.866397,0.006557,image_001718_1757094512.849586.jpg
1719,1757094512.978972197,/natnet_ros/lid/pose,-1.898926,0.559508,1.087251,-0.014559,-0.164635,-0.708218,0.686375,image_001719_1757094512.949517.jpg
1719,1757094512.978983164,/natnet_ros/banana/pose,-1.768834,0.884151,0.920764,-0.075600,0.021560,-0.054226,0.995429,image_001719_1757094512.949517.jpg
1719,1757094512.978985071,/natnet_ros/block/pose,-1.967884,1.332098,1.081776,-0.002447,0.001153,-0.050522,-0.998719,image_001719_1757094512.949517.jpg
1719,1757094512.979075909,/natnet_ros/umi_body/pose,-2.073511,0.828086,1.296254,0.959145,-0.070058,0.234749,-0.141514,image_001719_1757094512.949517.jpg
1719,1757094512.979077816,/natnet_ros/umi_finger/pose,-2.092082,0.765426,1.282212,0.957609,-0.067724,0.235744,-0.151074,image_001719_1757094512.949517.jpg
1719,1757094512.979087591,/natnet_ros/pan/pose,-2.020751,0.891722,0.929037,-0.001634,-0.004230,0.990406,0.138111,image_001719_1757094512.949517.jpg
1719,1757094512.979089737,/natnet_ros/plate/pose,-1.770478,0.885090,0.909272,0.002303,0.009783,-0.705936,0.708204,image_001719_1757094512.949517.jpg
1719,1757094512.979069233,/natnet_ros/plate_red/pose,-1.960455,1.347957,1.074641,0.000488,0.000895,0.000726,0.999999,image_001719_1757094512.949517.jpg
1719,1757094512.979090691,/natnet_ros/dishrack/pose,-1.872839,0.464649,1.101333,0.292848,-0.403696,0.866727,0.007316,image_001719_1757094512.949517.jpg
1720,1757094513.079119444,/natnet_ros/lid/pose,-1.898950,0.559590,1.087239,-0.013355,-0.165106,-0.708138,0.686369,image_001720_1757094513.049534.jpg
1720,1757094513.079132080,/natnet_ros/banana/pose,-1.769009,0.883737,0.920805,-0.076894,0.022702,-0.055481,0.995236,image_001720_1757094513.049534.jpg
1720,1757094513.079134703,/natnet_ros/block/pose,-1.967997,1.332119,1.081812,-0.003046,0.002143,-0.050506,-0.998717,image_001720_1757094513.049534.jpg
1720,1757094513.079151154,/natnet_ros/umi_body/pose,-2.142388,0.809759,1.319900,0.940414,-0.069202,0.275017,-0.187609,image_001720_1757094513.049534.jpg
1720,1757094513.079152584,/natnet_ros/umi_finger/pose,-2.157898,0.748445,1.298984,0.938835,-0.070969,0.275033,-0.194703,image_001720_1757094513.049534.jpg
1720,1757094513.079153538,/natnet_ros/pan/pose,-2.020825,0.891771,0.929092,-0.001698,-0.004725,0.990420,0.137995,image_001720_1757094513.049534.jpg
1720,1757094513.079154730,/natnet_ros/plate/pose,-1.770578,0.884924,0.909268,0.002133,0.008931,-0.705915,0.708237,image_001720_1757094513.049534.jpg
1720,1757094513.079149246,/natnet_ros/plate_red/pose,-1.960492,1.348041,1.074759,0.000336,0.001538,0.000515,0.999999,image_001720_1757094513.049534.jpg
1720,1757094513.079155922,/natnet_ros/dishrack/pose,-1.872854,0.464624,1.101305,0.292957,-0.404028,0.866543,0.006460,image_001720_1757094513.049534.jpg
1721,1757094513.179180622,/natnet_ros/lid/pose,-1.898938,0.559605,1.087141,-0.013628,-0.164790,-0.708313,0.686259,image_001721_1757094513.149607.jpg
1721,1757094513.179195404,/natnet_ros/banana/pose,-1.768962,0.884174,0.920483,-0.066299,0.017194,-0.058298,0.995947,image_001721_1757094513.149607.jpg
1721,1757094513.179207087,/natnet_ros/block/pose,-1.967944,1.332092,1.081780,-0.002489,0.001855,-0.050476,-0.998721,image_001721_1757094513.149607.jpg
1721,1757094513.179211378,/natnet_ros/umi_body/pose,-2.209903,0.793475,1.336743,0.912504,-0.060315,0.315564,-0.253217,image_001721_1757094513.149607.jpg
1721,1757094513.179212570,/natnet_ros/umi_finger/pose,-2.220906,0.735715,1.307317,0.910689,-0.053626,0.315138,-0.261644,image_001721_1757094513.149607.jpg
1721,1757094513.179213762,/natnet_ros/pan/pose,-2.020810,0.891711,0.929035,-0.001772,-0.004314,0.990405,0.138116,image_001721_1757094513.149607.jpg
1721,1757094513.179214716,/natnet_ros/plate/pose,-1.770474,0.884890,0.909183,0.002210,0.008568,-0.705507,0.708648,image_001721_1757094513.149607.jpg
1721,1757094513.179210186,/natnet_ros/plate_red/pose,-1.960550,1.347994,1.074808,0.000453,-0.000047,0.001098,0.999999,image_001721_1757094513.149607.jpg
1721,1757094513.179215908,/natnet_ros/dishrack/pose,-1.872891,0.464777,1.101269,0.292288,-0.404010,0.866769,0.007389,image_001721_1757094513.149607.jpg
1722,1757094513.279158115,/natnet_ros/lid/pose,-1.898944,0.559648,1.087127,-0.012892,-0.164779,-0.708139,0.686455,image_001722_1757094513.249635.jpg
1722,1757094513.279180765,/natnet_ros/banana/pose,-1.768981,0.884197,0.920530,-0.066056,0.016784,-0.058241,0.995973,image_001722_1757094513.249635.jpg
1722,1757094513.279183865,/natnet_ros/block/pose,-1.967987,1.332097,1.081808,-0.003354,0.002183,-0.049798,-0.998751,image_001722_1757094513.249635.jpg
1722,1757094513.279195786,/natnet_ros/umi_body/pose,-2.277228,0.772497,1.340788,0.874518,-0.057212,0.348502,-0.332402,image_001722_1757094513.249635.jpg
1722,1757094513.279197454,/natnet_ros/umi_finger/pose,-2.284066,0.719890,1.301267,0.871662,-0.056552,0.348538,-0.339895,image_001722_1757094513.249635.jpg
1722,1757094513.279198647,/natnet_ros/pan/pose,-2.020814,0.891764,0.929106,-0.001982,-0.004588,0.990421,0.137991,image_001722_1757094513.249635.jpg
1722,1757094513.279199839,/natnet_ros/plate/pose,-1.770484,0.884851,0.909295,0.001867,0.008565,-0.705335,0.708820,image_001722_1757094513.249635.jpg
1722,1757094513.279193401,/natnet_ros/plate_red/pose,-1.960570,1.348023,1.074946,0.000615,0.001099,0.000985,0.999999,image_001722_1757094513.249635.jpg
1722,1757094513.279201269,/natnet_ros/dishrack/pose,-1.872866,0.464618,1.101325,0.293536,-0.404269,0.866236,0.006231,image_001722_1757094513.249635.jpg
1723,1757094513.378963947,/natnet_ros/lid/pose,-1.898951,0.559540,1.087198,-0.014077,-0.164915,-0.708192,0.686344,image_001723_1757094513.349489.jpg
1723,1757094513.378980160,/natnet_ros/banana/pose,-1.768982,0.884202,0.920459,-0.066089,0.017144,-0.058136,0.995971,image_001723_1757094513.349489.jpg
1723,1757094513.378985643,/natnet_ros/block/pose,-1.967890,1.332100,1.081809,-0.002502,0.001309,-0.050192,-0.998736,image_001723_1757094513.349489.jpg
1723,1757094513.379004717,/natnet_ros/umi_body/pose,-2.343134,0.745441,1.322847,0.846409,-0.074102,0.353852,-0.391012,image_001723_1757094513.349489.jpg
1723,1757094513.379006147,/natnet_ros/umi_finger/pose,-2.348395,0.699084,1.277073,0.841040,-0.075115,0.356414,-0.399973,image_001723_1757094513.349489.jpg
1723,1757094513.379007339,/natnet_ros/pan/pose,-2.020816,0.891716,0.929027,-0.001650,-0.004316,0.990412,0.138065,image_001723_1757094513.349489.jpg
1723,1757094513.379008532,/natnet_ros/plate/pose,-1.770458,0.884838,0.909233,0.001826,0.008732,-0.705317,0.708836,image_001723_1757094513.349489.jpg
1723,1757094513.379002333,/natnet_ros/plate_red/pose,-1.960574,1.347970,1.074859,0.000765,0.000365,0.001217,0.999999,image_001723_1757094513.349489.jpg
1723,1757094513.379009485,/natnet_ros/dishrack/pose,-1.872884,0.464614,1.101316,0.293233,-0.404003,0.866458,0.006853,image_001723_1757094513.349489.jpg
1724,1757094513.480463266,/natnet_ros/lid/pose,-1.898972,0.559614,1.087146,-0.013124,-0.164978,-0.708172,0.686369,image_001724_1757094513.449706.jpg
1724,1757094513.480476141,/natnet_ros/banana/pose,-1.768986,0.884165,0.920538,-0.065873,0.016742,-0.058408,0.995976,image_001724_1757094513.449706.jpg
1724,1757094513.480477810,/natnet_ros/block/pose,-1.968006,1.332112,1.081839,-0.003184,0.001703,-0.049319,-0.998777,image_001724_1757094513.449706.jpg
1724,1757094513.480480671,/natnet_ros/umi_body/pose,-2.407645,0.715918,1.283177,0.837347,-0.089849,0.332763,-0.424318,image_001724_1757094513.449706.jpg
1724,1757094513.480481625,/natnet_ros/umi_finger/pose,-2.413893,0.671665,1.232405,0.831772,-0.097741,0.334921,-0.431776,image_001724_1757094513.449706.jpg
1724,1757094513.480482340,/natnet_ros/pan/pose,-2.020869,0.891770,0.929073,-0.001634,-0.004617,0.990420,0.137997,image_001724_1757094513.449706.jpg
1724,1757094513.480483294,/natnet_ros/plate/pose,-1.770485,0.884858,0.909279,0.001869,0.008574,-0.705303,0.708851,image_001724_1757094513.449706.jpg
1724,1757094513.480479479,/natnet_ros/plate_red/pose,-1.960592,1.348018,1.074950,0.000651,0.001029,0.000988,0.999999,image_001724_1757094513.449706.jpg
1724,1757094513.480484486,/natnet_ros/dishrack/pose,-1.873164,0.464137,1.101318,0.294994,-0.402010,0.866790,0.006445,image_001724_1757094513.449706.jpg
1725,1757094513.580309391,/natnet_ros/lid/pose,-1.898953,0.559590,1.087125,-0.013667,-0.164708,-0.708297,0.686295,image_001725_1757094513.549585.jpg
1725,1757094513.580325365,/natnet_ros/banana/pose,-1.768989,0.884209,0.920480,-0.067236,0.017585,-0.058120,0.995888,image_001725_1757094513.549585.jpg
1725,1757094513.580327272,/natnet_ros/block/pose,-1.967928,1.332079,1.081811,-0.002362,0.001525,-0.050595,-0.998715,image_001725_1757094513.549585.jpg
1725,1757094513.580330372,/natnet_ros/umi_body/pose,-2.454210,0.668048,1.227148,0.857250,-0.115575,0.322951,-0.384014,image_001725_1757094513.549585.jpg
1725,1757094513.580331564,/natnet_ros/umi_finger/pose,-2.466161,0.620868,1.180087,0.855279,-0.120754,0.323050,-0.386724,image_001725_1757094513.549585.jpg
1725,1757094513.580332518,/natnet_ros/pan/pose,-2.020786,0.891737,0.929039,-0.001742,-0.004541,0.990416,0.138031,image_001725_1757094513.549585.jpg
1725,1757094513.580333471,/natnet_ros/plate/pose,-1.770458,0.884853,0.909253,0.002153,0.008727,-0.705227,0.708925,image_001725_1757094513.549585.jpg
1725,1757094513.580328941,/natnet_ros/plate_red/pose,-1.960572,1.347977,1.074881,0.000690,0.000533,0.001148,0.999999,image_001725_1757094513.549585.jpg
1725,1757094513.580334425,/natnet_ros/dishrack/pose,-1.873038,0.464363,1.101230,0.288494,-0.404560,0.867748,0.010724,image_001725_1757094513.549585.jpg
1726,1757094513.680177450,/natnet_ros/lid/pose,-1.898974,0.559601,1.087176,-0.013409,-0.164913,-0.708239,0.686310,image_001726_1757094513.649644.jpg
1726,1757094513.680187225,/natnet_ros/banana/pose,-1.768970,0.884161,0.920518,-0.066306,0.016928,-0.058472,0.995941,image_001726_1757094513.649644.jpg
1726,1757094513.680188894,/natnet_ros/block/pose,-1.967998,1.332086,1.081814,-0.003333,0.001727,-0.049547,-0.998765,image_001726_1757094513.649644.jpg
1726,1757094513.680191278,/natnet_ros/umi_body/pose,-2.490244,0.619262,1.183087,0.864086,-0.130726,0.342857,-0.344551,image_001726_1757094513.649644.jpg
1726,1757094513.680192232,/natnet_ros/umi_finger/pose,-2.505727,0.570694,1.139091,0.862452,-0.145306,0.336233,-0.349300,image_001726_1757094513.649644.jpg
1726,1757094513.680193186,/natnet_ros/pan/pose,-2.020820,0.891754,0.929083,-0.001922,-0.004515,0.990422,0.137988,image_001726_1757094513.649644.jpg
1726,1757094513.680194139,/natnet_ros/plate/pose,-1.770474,0.884847,0.909276,0.001900,0.008604,-0.705327,0.708827,image_001726_1757094513.649644.jpg
1726,1757094513.680190325,/natnet_ros/plate_red/pose,-1.960574,1.348011,1.074934,0.000641,0.000899,0.001044,0.999999,image_001726_1757094513.649644.jpg
1726,1757094513.680197239,/natnet_ros/dishrack/pose,-1.872891,0.464635,1.101295,0.292734,-0.404478,0.866407,0.006666,image_001726_1757094513.649644.jpg
1727,1757094513.781638622,/natnet_ros/lid/pose,-1.898941,0.559603,1.087105,-0.013379,-0.164719,-0.708261,0.686335,image_001727_1757094513.749497.jpg
1727,1757094513.781652689,/natnet_ros/banana/pose,-1.768985,0.884200,0.920497,-0.066152,0.017179,-0.058163,0.995965,image_001727_1757094513.749497.jpg
1727,1757094513.781654596,/natnet_ros/block/pose,-1.967990,1.332093,1.081770,-0.003040,0.001390,-0.049625,-0.998762,image_001727_1757094513.749497.jpg
1727,1757094513.781657457,/natnet_ros/umi_body/pose,-2.521927,0.577086,1.144489,0.876697,-0.129998,0.348716,-0.304794,image_001727_1757094513.749497.jpg
1727,1757094513.781658649,/natnet_ros/umi_finger/pose,-2.538710,0.524776,1.104516,0.877352,-0.119461,0.346835,-0.309335,image_001727_1757094513.749497.jpg
1727,1757094513.781659365,/natnet_ros/pan/pose,-2.020809,0.891697,0.929038,-0.001956,-0.004249,0.990415,0.138048,image_001727_1757094513.749497.jpg
1727,1757094513.781660318,/natnet_ros/plate/pose,-1.770463,0.884835,0.909247,0.002029,0.008629,-0.705259,0.708894,image_001727_1757094513.749497.jpg
1727,1757094513.781656265,/natnet_ros/plate_red/pose,-1.960585,1.347986,1.074892,0.000642,0.000476,0.001163,0.999999,image_001727_1757094513.749497.jpg
1727,1757094513.781661510,/natnet_ros/dishrack/pose,-1.873240,0.464192,1.101278,0.294954,-0.401658,0.866978,0.004659,image_001727_1757094513.749497.jpg
1728,1757094513.882710457,/natnet_ros/lid/pose,-1.898952,0.559570,1.087224,-0.013691,-0.165175,-0.708109,0.686375,image_001728_1757094513.849734.jpg
1728,1757094513.882730961,/natnet_ros/banana/pose,-1.768978,0.884203,0.920516,-0.066394,0.016983,-0.058202,0.995950,image_001728_1757094513.849734.jpg
1728,1757094513.882732630,/natnet_ros/block/pose,-1.968014,1.332078,1.081834,-0.002226,0.002455,-0.051351,-0.998675,image_001728_1757094513.849734.jpg
1728,1757094513.882735729,/natnet_ros/umi_body/pose,-2.547166,0.542784,1.101153,0.897225,-0.125578,0.342482,-0.248845,image_001728_1757094513.849734.jpg
1728,1757094513.882736921,/natnet_ros/umi_finger/pose,-2.567033,0.486819,1.067465,0.898338,-0.119131,0.338458,-0.253462,image_001728_1757094513.849734.jpg
1728,1757094513.882737875,/natnet_ros/pan/pose,-2.020824,0.891740,0.929077,-0.001980,-0.004468,0.990418,0.138013,image_001728_1757094513.849734.jpg
1728,1757094513.882738829,/natnet_ros/plate/pose,-1.770472,0.884847,0.909261,0.001967,0.008619,-0.705322,0.708832,image_001728_1757094513.849734.jpg
1728,1757094513.882734537,/natnet_ros/plate_red/pose,-1.960573,1.348005,1.074927,0.000610,0.000882,0.001079,0.999999,image_001728_1757094513.849734.jpg
1728,1757094513.882740021,/natnet_ros/dishrack/pose,-1.872890,0.464633,1.101284,0.292619,-0.404269,0.866541,0.006847,image_001728_1757094513.849734.jpg
1729,1757094513.982604504,/natnet_ros/lid/pose,-1.898953,0.559570,1.087173,-0.013741,-0.164827,-0.708205,0.686359,image_001729_1757094513.949660.jpg
1729,1757094513.982616425,/natnet_ros/banana/pose,-1.768972,0.884193,0.920515,-0.065387,0.016788,-0.058267,0.996016,image_001729_1757094513.949660.jpg
1729,1757094513.982618809,/natnet_ros/block/pose,-1.967951,1.332092,1.081795,-0.003220,0.001930,-0.049895,-0.998747,image_001729_1757094513.949660.jpg
1729,1757094513.982767344,/natnet_ros/umi_body/pose,-2.568480,0.521833,1.056330,0.922572,-0.132019,0.306570,-0.193513,image_001729_1757094513.949660.jpg
1729,1757094513.982768774,/natnet_ros/umi_finger/pose,-2.591477,0.463315,1.030857,0.921952,-0.124491,0.308193,-0.198805,image_001729_1757094513.949660.jpg
1729,1757094513.982774734,/natnet_ros/pan/pose,-2.020796,0.891727,0.929050,-0.002005,-0.004293,0.990416,0.138033,image_001729_1757094513.949660.jpg
1729,1757094513.982858181,/natnet_ros/plate/pose,-1.770475,0.884845,0.909251,0.001974,0.008670,-0.705292,0.708861,image_001729_1757094513.949660.jpg
1729,1757094513.982761621,/natnet_ros/plate_red/pose,-1.960580,1.347980,1.074881,0.000668,0.000510,0.001161,0.999999,image_001729_1757094513.949660.jpg
1729,1757094513.982864857,/natnet_ros/dishrack/pose,-1.872899,0.464644,1.101312,0.292915,-0.404558,0.866308,0.006740,image_001729_1757094513.949660.jpg
1730,1757094514.080829144,/natnet_ros/lid/pose,-1.898985,0.559568,1.087231,-0.013863,-0.164864,-0.708156,0.686398,image_001730_1757094514.049721.jpg
1730,1757094514.080841541,/natnet_ros/banana/pose,-1.768986,0.884194,0.920510,-0.065257,0.016700,-0.058252,0.996027,image_001730_1757094514.049721.jpg
1730,1757094514.080843449,/natnet_ros/block/pose,-1.967964,1.332099,1.081870,-0.002481,0.001541,-0.050247,-0.998733,image_001730_1757094514.049721.jpg
1730,1757094514.080846548,/natnet_ros/umi_body/pose,-2.578391,0.522484,1.029102,0.933678,-0.117674,0.296237,-0.163223,image_001730_1757094514.049721.jpg
1730,1757094514.080847263,/natnet_ros/umi_finger/pose,-2.601645,0.462474,1.007703,0.934129,-0.113785,0.294055,-0.167296,image_001730_1757094514.049721.jpg
1730,1757094514.080848455,/natnet_ros/pan/pose,-2.020811,0.891745,0.929069,-0.002022,-0.004384,0.990419,0.138007,image_001730_1757094514.049721.jpg
1730,1757094514.080849409,/natnet_ros/plate/pose,-1.770483,0.884837,0.909250,0.001945,0.008648,-0.705303,0.708851,image_001730_1757094514.049721.jpg
1730,1757094514.080845118,/natnet_ros/plate_red/pose,-1.960586,1.348009,1.074913,0.000625,0.000806,0.001057,0.999999,image_001730_1757094514.049721.jpg
1730,1757094514.080850601,/natnet_ros/dishrack/pose,-1.872910,0.464642,1.101313,0.292988,-0.404501,0.866309,0.006787,image_001730_1757094514.049721.jpg
1731,1757094514.181654692,/natnet_ros/lid/pose,-1.898969,0.559539,1.087173,-0.013998,-0.164340,-0.708262,0.686412,image_001731_1757094514.149613.jpg
1731,1757094514.181668043,/natnet_ros/banana/pose,-1.768975,0.884197,0.920496,-0.066632,0.017145,-0.058169,0.995933,image_001731_1757094514.149613.jpg
1731,1757094514.181669712,/natnet_ros/block/pose,-1.967941,1.332109,1.081828,-0.003040,0.002163,-0.049831,-0.998751,image_001731_1757094514.149613.jpg
1731,1757094514.181672335,/natnet_ros/umi_body/pose,-2.574114,0.540870,1.020251,0.933538,-0.097923,0.311108,-0.148762,image_001731_1757094514.149613.jpg
1731,1757094514.181673288,/natnet_ros/umi_finger/pose,-2.595238,0.480046,1.000723,0.933841,-0.093410,0.308767,-0.154527,image_001731_1757094514.149613.jpg
1731,1757094514.181674242,/natnet_ros/pan/pose,-2.020784,0.891699,0.929071,-0.002122,-0.004302,0.990424,0.137977,image_001731_1757094514.149613.jpg
1731,1757094514.181675196,/natnet_ros/plate/pose,-1.770476,0.884835,0.909254,0.001979,0.008576,-0.705306,0.708848,image_001731_1757094514.149613.jpg
1731,1757094514.181671381,/natnet_ros/plate_red/pose,-1.960570,1.347992,1.074905,0.000668,0.000729,0.001116,0.999999,image_001731_1757094514.149613.jpg
1731,1757094514.181676388,/natnet_ros/dishrack/pose,-1.872890,0.464618,1.101326,0.293549,-0.404328,0.866203,0.006403,image_001731_1757094514.149613.jpg
1732,1757094514.279616594,/natnet_ros/lid/pose,-1.898961,0.559611,1.087151,-0.013419,-0.164738,-0.708267,0.686323,image_001732_1757094514.249640.jpg
1732,1757094514.279628277,/natnet_ros/banana/pose,-1.768976,0.884171,0.920499,-0.065512,0.016806,-0.058407,0.995999,image_001732_1757094514.249640.jpg
1732,1757094514.279630184,/natnet_ros/block/pose,-1.967973,1.332096,1.081837,-0.002584,0.001570,-0.050111,-0.998739,image_001732_1757094514.249640.jpg
1732,1757094514.279633284,/natnet_ros/umi_body/pose,-2.555053,0.574661,1.020250,0.924602,-0.080837,0.339017,-0.153767,image_001732_1757094514.249640.jpg
1732,1757094514.279634714,/natnet_ros/umi_finger/pose,-2.572922,0.512962,0.999791,0.923182,-0.076325,0.341126,-0.159818,image_001732_1757094514.249640.jpg
1732,1757094514.279635906,/natnet_ros/pan/pose,-2.020809,0.891742,0.929063,-0.001806,-0.004437,0.990415,0.138042,image_001732_1757094514.249640.jpg
1732,1757094514.279714346,/natnet_ros/plate/pose,-1.770473,0.884849,0.909255,0.001927,0.008627,-0.705306,0.708848,image_001732_1757094514.249640.jpg
1732,1757094514.279631853,/natnet_ros/plate_red/pose,-1.960583,1.347998,1.074913,0.000676,0.000727,0.001129,0.999999,image_001732_1757094514.249640.jpg
1732,1757094514.279722452,/natnet_ros/dishrack/pose,-1.873185,0.464432,1.101187,0.292127,-0.404513,0.866596,0.006492,image_001732_1757094514.249640.jpg
1733,1757094514.379321337,/natnet_ros/lid/pose,-1.898952,0.559598,1.087119,-0.013301,-0.164876,-0.708244,0.686315,image_001733_1757094514.349476.jpg
1733,1757094514.379340649,/natnet_ros/banana/pose,-1.768985,0.884188,0.920506,-0.066247,0.016964,-0.058297,0.995954,image_001733_1757094514.349476.jpg
1733,1757094514.379342794,/natnet_ros/block/pose,-1.968001,1.332087,1.081835,-0.002383,0.002467,-0.051436,-0.998670,image_001733_1757094514.349476.jpg
1733,1757094514.379346371,/natnet_ros/umi_body/pose,-2.527304,0.605038,1.016640,0.918571,-0.083926,0.366840,-0.120877,image_001733_1757094514.349476.jpg
1733,1757094514.379347563,/natnet_ros/umi_finger/pose,-2.546327,0.543035,0.999333,0.916459,-0.080740,0.369964,-0.129270,image_001733_1757094514.349476.jpg
1733,1757094514.379348755,/natnet_ros/pan/pose,-2.020821,0.891718,0.929093,-0.002022,-0.004305,0.990423,0.137986,image_001733_1757094514.349476.jpg
1733,1757094514.379349947,/natnet_ros/plate/pose,-1.770475,0.884841,0.909253,0.001984,0.008581,-0.705281,0.708873,image_001733_1757094514.349476.jpg
1733,1757094514.379345179,/natnet_ros/plate_red/pose,-1.960583,1.348006,1.074916,0.000690,0.000757,0.001107,0.999999,image_001733_1757094514.349476.jpg
1733,1757094514.379351139,/natnet_ros/dishrack/pose,-1.873124,0.464472,1.101193,0.289148,-0.403679,0.867955,0.009514,image_001733_1757094514.349476.jpg
1734,1757094514.479299307,/natnet_ros/lid/pose,-1.898946,0.559603,1.087120,-0.013245,-0.164858,-0.708235,0.686331,image_001734_1757094514.449612.jpg
1734,1757094514.479311228,/natnet_ros/banana/pose,-1.768972,0.884174,0.920518,-0.066051,0.017045,-0.058338,0.995964,image_001734_1757094514.449612.jpg
1734,1757094514.479312897,/natnet_ros/block/pose,-1.967946,1.332117,1.081857,-0.002371,0.001709,-0.050402,-0.998725,image_001734_1757094514.449612.jpg
1734,1757094514.479315758,/natnet_ros/umi_body/pose,-2.496728,0.636023,1.012895,0.903286,-0.091113,0.408365,-0.094924,image_001734_1757094514.449612.jpg
1734,1757094514.479316711,/natnet_ros/umi_finger/pose,-2.517090,0.574147,0.997145,0.901506,-0.086147,0.411249,-0.103633,image_001734_1757094514.449612.jpg
1734,1757094514.479317665,/natnet_ros/pan/pose,-2.020846,0.891742,0.929071,-0.001636,-0.004443,0.990416,0.138033,image_001734_1757094514.449612.jpg
1734,1757094514.479318619,/natnet_ros/plate/pose,-1.770453,0.884840,0.909237,0.001987,0.008693,-0.705267,0.708886,image_001734_1757094514.449612.jpg
1734,1757094514.479314566,/natnet_ros/plate_red/pose,-1.960576,1.348006,1.074933,0.000663,0.000844,0.001076,0.999999,image_001734_1757094514.449612.jpg
1734,1757094514.479319572,/natnet_ros/dishrack/pose,-1.872895,0.464636,1.101303,0.292847,-0.404263,0.866467,0.006941,image_001734_1757094514.449612.jpg
1735,1757094514.578895330,/natnet_ros/lid/pose,-1.898963,0.559602,1.087141,-0.013476,-0.164742,-0.708273,0.686314,image_001735_1757094514.549703.jpg
1735,1757094514.578906536,/natnet_ros/banana/pose,-1.768994,0.884191,0.920508,-0.066264,0.017070,-0.058321,0.995950,image_001735_1757094514.549703.jpg
1735,1757094514.578908443,/natnet_ros/block/pose,-1.967994,1.332093,1.081833,-0.002430,0.002581,-0.051140,-0.998685,image_001735_1757094514.549703.jpg
1735,1757094514.578910828,/natnet_ros/umi_body/pose,-2.470232,0.668074,1.014915,0.875943,-0.086989,0.469907,-0.065917,image_001735_1757094514.549703.jpg
1735,1757094514.578911781,/natnet_ros/umi_finger/pose,-2.490481,0.605732,1.000700,0.873510,-0.079682,0.474539,-0.073780,image_001735_1757094514.549703.jpg
