sequence,stamp,topic,px,py,pz,qx,qy,qz,qw,image_filename
19,1757094935.146177769,/natnet_ros/umi_body/pose,-2.064234,1.173368,1.339440,0.897929,0.152297,0.397473,-0.112005,image_000019_1757094935.044205.jpg
19,1757094935.146178722,/natnet_ros/umi_finger/pose,-2.054752,1.107433,1.334609,0.897159,0.151774,0.395769,-0.124246,image_000019_1757094935.044205.jpg
19,1757094935.146179914,/natnet_ros/pan/pose,-2.020747,0.891728,0.928993,-0.001584,-0.004415,0.990425,0.137974,image_000019_1757094935.044205.jpg
19,1757094935.146180868,/natnet_ros/plate/pose,-1.770360,0.884825,0.909157,0.002142,0.008701,-0.705253,0.708899,image_000019_1757094935.044205.jpg
19,1757094935.146176815,/natnet_ros/plate_red/pose,-1.960463,1.348002,1.074832,0.001919,0.001391,0.001183,0.999997,image_000019_1757094935.044205.jpg
19,1757094935.146181822,/natnet_ros/dishrack/pose,-1.872833,0.464740,1.101218,0.292169,-0.404806,0.866442,0.006948,image_000019_1757094935.044205.jpg
20,1757094935.246310234,/natnet_ros/lid/pose,-1.898865,0.559525,1.087218,-0.014209,-0.164674,-0.708112,0.686482,image_000020_1757094935.144204.jpg
20,1757094935.246319532,/natnet_ros/banana/pose,-1.768913,0.884183,0.920581,-0.077812,0.022137,-0.057440,0.995066,image_000020_1757094935.144204.jpg
20,1757094935.246321201,/natnet_ros/block/pose,-1.967672,1.332217,1.081742,-0.002973,0.002899,-0.058995,-0.998250,image_000020_1757094935.144204.jpg
20,1757094935.246324062,/natnet_ros/umi_body/pose,-2.053995,1.217117,1.317872,0.902226,0.148271,0.377995,-0.145338,image_000020_1757094935.144204.jpg
20,1757094935.246324778,/natnet_ros/umi_finger/pose,-2.043335,1.151644,1.308842,0.901043,0.150648,0.375685,-0.155846,image_000020_1757094935.144204.jpg
20,1757094935.246325731,/natnet_ros/pan/pose,-2.020724,0.891722,0.928993,-0.001578,-0.004263,0.990431,0.137935,image_000020_1757094935.144204.jpg
20,1757094935.246326447,/natnet_ros/plate/pose,-1.770341,0.884826,0.909296,0.000939,0.008604,-0.705342,0.708815,image_000020_1757094935.144204.jpg
20,1757094935.246323109,/natnet_ros/plate_red/pose,-1.960419,1.347996,1.074857,0.001889,0.001363,0.001067,0.999997,image_000020_1757094935.144204.jpg
20,1757094935.246327162,/natnet_ros/dishrack/pose,-1.872786,0.464687,1.101241,0.292812,-0.405099,0.866090,0.006693,image_000020_1757094935.144204.jpg
21,1757094935.346723795,/natnet_ros/lid/pose,-1.898720,0.559653,1.087221,-0.013283,-0.164409,-0.708436,0.686230,image_000021_1757094935.244282.jpg
21,1757094935.346738100,/natnet_ros/banana/pose,-1.768896,0.883692,0.920629,-0.079384,0.023064,-0.055011,0.995058,image_000021_1757094935.244282.jpg
21,1757094935.346740246,/natnet_ros/block/pose,-1.967652,1.332203,1.081659,-0.003021,0.002833,-0.058789,-0.998262,image_000021_1757094935.244282.jpg
21,1757094935.346744061,/natnet_ros/umi_body/pose,-2.039385,1.252928,1.288045,0.911069,0.142459,0.357973,-0.146679,image_000021_1757094935.244282.jpg
21,1757094935.346745491,/natnet_ros/umi_finger/pose,-2.029469,1.187387,1.278768,0.909993,0.142431,0.356311,-0.157064,image_000021_1757094935.244282.jpg
21,1757094935.346746445,/natnet_ros/pan/pose,-2.020667,0.891723,0.928979,-0.001608,-0.004349,0.990424,0.137983,image_000021_1757094935.244282.jpg
21,1757094935.346747398,/natnet_ros/plate/pose,-1.770283,0.884832,0.909281,0.000937,0.008690,-0.705428,0.708728,image_000021_1757094935.244282.jpg
21,1757094935.346742868,/natnet_ros/plate_red/pose,-1.960397,1.348118,1.074889,0.000875,0.000375,0.001177,0.999999,image_000021_1757094935.244282.jpg
21,1757094935.346751928,/natnet_ros/dishrack/pose,-1.872760,0.464684,1.101257,0.293043,-0.405149,0.865989,0.006536,image_000021_1757094935.244282.jpg
22,1757094935.446308136,/natnet_ros/lid/pose,-1.898774,0.559564,1.087265,-0.014016,-0.165092,-0.708171,0.686324,image_000022_1757094935.344361.jpg
22,1757094935.446315765,/natnet_ros/banana/pose,-1.768915,0.883654,0.920646,-0.084573,0.024478,-0.054800,0.994608,image_000022_1757094935.344361.jpg
22,1757094935.446316957,/natnet_ros/block/pose,-1.967640,1.332228,1.081750,-0.002981,0.002661,-0.059144,-0.998241,image_000022_1757094935.344361.jpg
22,1757094935.446319580,/natnet_ros/umi_body/pose,-2.024684,1.279150,1.258483,0.925586,0.112668,0.330227,-0.146790,image_000022_1757094935.344361.jpg
22,1757094935.446320057,/natnet_ros/umi_finger/pose,-2.019192,1.212931,1.247311,0.924778,0.112664,0.326774,-0.159093,image_000022_1757094935.344361.jpg
22,1757094935.446320772,/natnet_ros/pan/pose,-2.020703,0.891725,0.929013,-0.001582,-0.004308,0.990437,0.137889,image_000022_1757094935.344361.jpg
22,1757094935.446321487,/natnet_ros/plate/pose,-1.770315,0.884815,0.909279,0.001488,0.008760,-0.705203,0.708950,image_000022_1757094935.344361.jpg
22,1757094935.446318626,/natnet_ros/plate_red/pose,-1.960353,1.348154,1.074974,0.001106,0.000443,0.001180,0.999999,image_000022_1757094935.344361.jpg
22,1757094935.446322203,/natnet_ros/dishrack/pose,-1.873029,0.464505,1.101081,0.290497,-0.405688,0.866595,0.006554,image_000022_1757094935.344361.jpg
23,1757094935.546189785,/natnet_ros/lid/pose,-1.898810,0.559471,1.087205,-0.014295,-0.164317,-0.708164,0.686513,image_000023_1757094935.444267.jpg
23,1757094935.546200275,/natnet_ros/banana/pose,-1.768876,0.883717,0.920601,-0.084783,0.024882,-0.055224,0.994557,image_000023_1757094935.444267.jpg
23,1757094935.546201706,/natnet_ros/block/pose,-1.967598,1.332192,1.081631,-0.002852,0.002680,-0.059626,-0.998213,image_000023_1757094935.444267.jpg
23,1757094935.546204329,/natnet_ros/umi_body/pose,-2.005245,1.301388,1.241818,0.930393,0.107977,0.327586,-0.124088,image_000023_1757094935.444267.jpg
23,1757094935.546205044,/natnet_ros/umi_finger/pose,-2.002218,1.234568,1.233063,0.931780,0.106209,0.318982,-0.136955,image_000023_1757094935.444267.jpg
23,1757094935.546205997,/natnet_ros/pan/pose,-2.020549,0.891521,0.928820,-0.002798,-0.002663,0.990403,0.138155,image_000023_1757094935.444267.jpg
23,1757094935.546206951,/natnet_ros/plate/pose,-1.770268,0.884776,0.909249,0.001276,0.008865,-0.705252,0.708900,image_000023_1757094935.444267.jpg
23,1757094935.546203375,/natnet_ros/plate_red/pose,-1.960349,1.348050,1.075002,0.001018,0.000001,0.001597,0.999998,image_000023_1757094935.444267.jpg
23,1757094935.546215534,/natnet_ros/dishrack/pose,-1.873102,0.464430,1.101109,0.291797,-0.406457,0.865803,0.005695,image_000023_1757094935.444267.jpg
24,1757094935.647766590,/natnet_ros/lid/pose,-1.898778,0.559547,1.087225,-0.013852,-0.164659,-0.708200,0.686403,image_000024_1757094935.544273.jpg
24,1757094935.647779465,/natnet_ros/banana/pose,-1.768875,0.883690,0.920638,-0.084365,0.024340,-0.054715,0.994634,image_000024_1757094935.544273.jpg
24,1757094935.647781372,/natnet_ros/block/pose,-1.967605,1.332240,1.081763,-0.002926,0.003811,-0.059908,-0.998192,image_000024_1757094935.544273.jpg
24,1757094935.647783995,/natnet_ros/umi_body/pose,-1.989099,1.313751,1.224962,0.942623,0.092152,0.306944,-0.093573,image_000024_1757094935.544273.jpg
24,1757094935.647784710,/natnet_ros/umi_finger/pose,-1.988847,1.246803,1.219880,0.941909,0.093853,0.304093,-0.107362,image_000024_1757094935.544273.jpg
24,1757094935.647785664,/natnet_ros/pan/pose,-2.020727,0.891647,0.928781,-0.002361,-0.002938,0.990473,0.137655,image_000024_1757094935.544273.jpg
24,1757094935.647786617,/natnet_ros/plate/pose,-1.770261,0.884805,0.909278,0.001567,0.008316,-0.705103,0.709055,image_000024_1757094935.544273.jpg
24,1757094935.647783041,/natnet_ros/plate_red/pose,-1.960417,1.348300,1.075033,0.001073,-0.000029,0.001085,0.999999,image_000024_1757094935.544273.jpg
24,1757094935.647787333,/natnet_ros/dishrack/pose,-1.872794,0.464690,1.101181,0.291649,-0.404447,0.866778,0.007691,image_000024_1757094935.544273.jpg
25,1757094935.746733904,/natnet_ros/lid/pose,-1.898697,0.559555,1.087163,-0.013856,-0.164546,-0.708270,0.686357,image_000025_1757094935.644245.jpg
25,1757094935.746745110,/natnet_ros/banana/pose,-1.768876,0.883401,0.920697,-0.075978,0.022704,-0.052341,0.995476,image_000025_1757094935.644245.jpg
25,1757094935.746746778,/natnet_ros/block/pose,-1.967511,1.332216,1.081629,-0.002733,0.003349,-0.059341,-0.998228,image_000025_1757094935.644245.jpg
25,1757094935.746749878,/natnet_ros/umi_body/pose,-1.979131,1.320956,1.206828,0.954866,0.073155,0.276710,-0.079439,image_000025_1757094935.644245.jpg
25,1757094935.746750832,/natnet_ros/umi_finger/pose,-1.982453,1.254013,1.203191,0.955084,0.075325,0.270919,-0.093513,image_000025_1757094935.644245.jpg
25,1757094935.746751785,/natnet_ros/pan/pose,-2.020618,0.891711,0.928712,-0.001427,-0.003288,0.990421,0.138035,image_000025_1757094935.644245.jpg
25,1757094935.746752501,/natnet_ros/plate/pose,-1.770213,0.884844,0.909263,0.001312,0.008553,-0.705264,0.708892,image_000025_1757094935.644245.jpg
25,1757094935.746748924,/natnet_ros/plate_red/pose,-1.960267,1.348058,1.075040,0.001450,-0.000714,0.000523,0.999999,image_000025_1757094935.644245.jpg
25,1757094935.746753454,/natnet_ros/dishrack/pose,-1.872876,0.464380,1.101152,0.289209,-0.404799,0.867407,0.010071,image_000025_1757094935.644245.jpg
26,1757094935.847845554,/natnet_ros/lid/pose,-1.898711,0.559540,1.087226,-0.013767,-0.164684,-0.708163,0.686436,image_000026_1757094935.744264.jpg
26,1757094935.847862482,/natnet_ros/banana/pose,-1.768836,0.883376,0.920803,-0.086220,0.026080,-0.051944,0.994579,image_000026_1757094935.744264.jpg
26,1757094935.847864389,/natnet_ros/block/pose,-1.967518,1.332255,1.081727,-0.002839,0.003283,-0.059063,-0.998245,image_000026_1757094935.744264.jpg
26,1757094935.847873688,/natnet_ros/umi_body/pose,-1.977049,1.327899,1.191252,0.963856,0.070687,0.247510,-0.068726,image_000026_1757094935.744264.jpg
26,1757094935.847874880,/natnet_ros/umi_finger/pose,-1.980832,1.261286,1.189695,0.963680,0.071409,0.243438,-0.083423,image_000026_1757094935.744264.jpg
26,1757094935.847965717,/natnet_ros/pan/pose,-2.020470,0.891475,0.928807,-0.003489,-0.002069,0.990391,0.138233,image_000026_1757094935.744264.jpg
26,1757094935.847972393,/natnet_ros/plate/pose,-1.770352,0.884823,0.909199,0.001497,0.009679,-0.706025,0.708119,image_000026_1757094935.744264.jpg
26,1757094935.847867250,/natnet_ros/plate_red/pose,-1.960282,1.348091,1.074989,0.001613,0.000571,0.000258,0.999999,image_000026_1757094935.744264.jpg
26,1757094935.847973585,/natnet_ros/dishrack/pose,-1.872938,0.464121,1.101250,0.295571,-0.403009,0.866134,0.005859,image_000026_1757094935.744264.jpg
27,1757094935.948745012,/natnet_ros/lid/pose,-1.898700,0.559544,1.087186,-0.014032,-0.164460,-0.708280,0.686364,image_000027_1757094935.844141.jpg
27,1757094935.948761463,/natnet_ros/banana/pose,-1.768757,0.883655,0.920840,-0.086676,0.025726,-0.050195,0.994639,image_000027_1757094935.844141.jpg
27,1757094935.948763609,/natnet_ros/block/pose,-1.967487,1.332196,1.081645,-0.002900,0.002886,-0.058919,-0.998254,image_000027_1757094935.844141.jpg
27,1757094935.948767424,/natnet_ros/umi_body/pose,-1.978398,1.330779,1.176462,0.971802,0.053771,0.220655,-0.063417,image_000027_1757094935.844141.jpg
27,1757094935.948768616,/natnet_ros/umi_finger/pose,-1.984292,1.264353,1.175662,0.971695,0.052007,0.216785,-0.078159,image_000027_1757094935.844141.jpg
27,1757094935.948769808,/natnet_ros/pan/pose,-2.020545,0.891701,0.929027,-0.002291,-0.003577,0.990418,0.138037,image_000027_1757094935.844141.jpg
27,1757094935.948771000,/natnet_ros/plate/pose,-1.770280,0.884844,0.909128,0.001597,0.009991,-0.706111,0.708028,image_000027_1757094935.844141.jpg
27,1757094935.948765755,/natnet_ros/plate_red/pose,-1.960563,1.348170,1.075220,0.000839,0.002715,0.000521,0.999996,image_000027_1757094935.844141.jpg
27,1757094935.948771954,/natnet_ros/dishrack/pose,-1.872901,0.464308,1.101107,0.290044,-0.404988,0.867039,0.010178,image_000027_1757094935.844141.jpg
28,1757094936.049665451,/natnet_ros/lid/pose,-1.898727,0.559560,1.087227,-0.013673,-0.164567,-0.708190,0.686438,image_000028_1757094935.944280.jpg
28,1757094936.049684286,/natnet_ros/banana/pose,-1.768672,0.884070,0.920891,-0.075899,0.022672,-0.053214,0.995436,image_000028_1757094935.944280.jpg
28,1757094936.049686670,/natnet_ros/block/pose,-1.967539,1.332242,1.081700,-0.002980,0.002747,-0.058509,-0.998279,image_000028_1757094935.944280.jpg
28,1757094936.049690008,/natnet_ros/umi_body/pose,-1.978391,1.332208,1.165416,0.975214,0.049878,0.208779,-0.053686,image_000028_1757094935.944280.jpg
28,1757094936.049691200,/natnet_ros/umi_finger/pose,-1.984753,1.265826,1.166179,0.974773,0.050109,0.206944,-0.066938,image_000028_1757094935.944280.jpg
28,1757094936.049692154,/natnet_ros/pan/pose,-2.020552,0.891540,0.928935,-0.003758,-0.002392,0.990408,0.138104,image_000028_1757094935.944280.jpg
28,1757094936.049693346,/natnet_ros/plate/pose,-1.770316,0.884867,0.909171,0.001936,0.009600,-0.705964,0.708180,image_000028_1757094935.944280.jpg
28,1757094936.049688816,/natnet_ros/plate_red/pose,-1.960282,1.348022,1.074981,0.001797,0.000363,0.000951,0.999998,image_000028_1757094935.944280.jpg
28,1757094936.049694300,/natnet_ros/dishrack/pose,-1.873012,0.464171,1.101212,0.295545,-0.402784,0.866255,0.004533,image_000028_1757094935.944280.jpg
29,1757094936.147383451,/natnet_ros/lid/pose,-1.898673,0.559543,1.087180,-0.014042,-0.164514,-0.708302,0.686328,image_000029_1757094936.044335.jpg
29,1757094936.147397280,/natnet_ros/banana/pose,-1.768751,0.883688,0.920828,-0.085056,0.025204,-0.050186,0.994792,image_000029_1757094936.044335.jpg
29,1757094936.147399664,/natnet_ros/block/pose,-1.967471,1.332205,1.081612,-0.002643,0.001693,-0.059568,-0.998219,image_000029_1757094936.044335.jpg
29,1757094936.147403240,/natnet_ros/umi_body/pose,-1.979062,1.328083,1.155823,0.978481,0.044599,0.197679,-0.038854,image_000029_1757094936.044335.jpg
29,1757094936.147404432,/natnet_ros/umi_finger/pose,-1.986344,1.262028,1.158607,0.978094,0.042806,0.196622,-0.053293,image_000029_1757094936.044335.jpg
29,1757094936.147405624,/natnet_ros/pan/pose,-2.020524,0.891514,0.928809,-0.003275,-0.002217,0.990413,0.138079,image_000029_1757094936.044335.jpg
29,1757094936.147406578,/natnet_ros/plate/pose,-1.770236,0.884863,0.909136,0.001705,0.009851,-0.705985,0.708156,image_000029_1757094936.044335.jpg
29,1757094936.147401810,/natnet_ros/plate_red/pose,-1.960297,1.348146,1.074899,0.001445,0.000284,0.000930,0.999999,image_000029_1757094936.044335.jpg
29,1757094936.147407770,/natnet_ros/dishrack/pose,-1.872908,0.464096,1.101273,0.296913,-0.403076,0.865636,0.006869,image_000029_1757094936.044335.jpg
30,1757094936.246629715,/natnet_ros/lid/pose,-1.898702,0.559609,1.087147,-0.013059,-0.164656,-0.708248,0.686369,image_000030_1757094936.144295.jpg
30,1757094936.246638298,/natnet_ros/banana/pose,-1.768712,0.883661,0.920861,-0.085506,0.024953,-0.049878,0.994776,image_000030_1757094936.144295.jpg
30,1757094936.246639967,/natnet_ros/block/pose,-1.967504,1.332259,1.081709,-0.002707,0.003797,-0.060118,-0.998180,image_000030_1757094936.144295.jpg
30,1757094936.246642351,/natnet_ros/umi_body/pose,-1.982142,1.323931,1.145677,0.983001,0.032010,0.177618,-0.033710,image_000030_1757094936.144295.jpg
30,1757094936.246643066,/natnet_ros/umi_finger/pose,-1.991426,1.258262,1.149319,0.983483,0.028822,0.171865,-0.048923,image_000030_1757094936.144295.jpg
30,1757094936.246643782,/natnet_ros/pan/pose,-2.020595,0.891509,0.928885,-0.003561,-0.002146,0.990419,0.138029,image_000030_1757094936.144295.jpg
30,1757094936.246644735,/natnet_ros/plate/pose,-1.770276,0.884876,0.909162,0.002005,0.009616,-0.705877,0.708266,image_000030_1757094936.144295.jpg
30,1757094936.246641397,/natnet_ros/plate_red/pose,-1.960325,1.347993,1.074937,0.001703,-0.000052,0.001859,0.999997,image_000030_1757094936.144295.jpg
30,1757094936.246645451,/natnet_ros/dishrack/pose,-1.872908,0.464510,1.101089,0.290330,-0.405430,0.866763,0.007540,image_000030_1757094936.144295.jpg
31,1757094936.346535444,/natnet_ros/lid/pose,-1.898691,0.559537,1.087168,-0.014112,-0.164479,-0.708305,0.686332,image_000031_1757094936.244140.jpg
31,1757094936.346554279,/natnet_ros/banana/pose,-1.768757,0.883663,0.920836,-0.086910,0.025679,-0.050075,0.994625,image_000031_1757094936.244140.jpg
31,1757094936.346556187,/natnet_ros/block/pose,-1.967471,1.332215,1.081659,-0.002621,0.003262,-0.059939,-0.998193,image_000031_1757094936.244140.jpg
31,1757094936.346559763,/natnet_ros/umi_body/pose,-1.984094,1.323807,1.137693,0.985498,0.024175,0.163321,-0.039185,image_000031_1757094936.244140.jpg
31,1757094936.346560717,/natnet_ros/umi_finger/pose,-1.994031,1.257900,1.140700,0.984934,0.023391,0.162576,-0.054104,image_000031_1757094936.244140.jpg
31,1757094936.346561670,/natnet_ros/pan/pose,-2.020554,0.891494,0.928792,-0.003189,-0.002156,0.990422,0.138018,image_000031_1757094936.244140.jpg
31,1757094936.346562624,/natnet_ros/plate/pose,-1.770255,0.884863,0.909141,0.001798,0.009766,-0.705973,0.708169,image_000031_1757094936.244140.jpg
31,1757094936.346558332,/natnet_ros/plate_red/pose,-1.960249,1.348045,1.074907,0.001633,-0.000229,0.000667,0.999998,image_000031_1757094936.244140.jpg
31,1757094936.346563339,/natnet_ros/dishrack/pose,-1.872973,0.464493,1.101111,0.291086,-0.406120,0.866197,0.006121,image_000031_1757094936.244140.jpg
32,1757094936.446621895,/natnet_ros/lid/pose,-1.898719,0.559553,1.087235,-0.013775,-0.164663,-0.708193,0.686410,image_000032_1757094936.344141.jpg
32,1757094936.446644306,/natnet_ros/banana/pose,-1.768729,0.884174,0.920699,-0.083426,0.023151,-0.053531,0.994806,image_000032_1757094936.344141.jpg
32,1757094936.446646690,/natnet_ros/block/pose,-1.967466,1.332250,1.081710,-0.002565,0.002549,-0.061050,-0.998128,image_000032_1757094936.344141.jpg
32,1757094936.446650743,/natnet_ros/umi_body/pose,-1.985656,1.326558,1.132270,0.986466,0.032981,0.155432,-0.040464,image_000032_1757094936.344141.jpg
32,1757094936.446651936,/natnet_ros/umi_finger/pose,-1.994157,1.260402,1.135494,0.985863,0.033206,0.154878,-0.054621,image_000032_1757094936.344141.jpg
32,1757094936.446653128,/natnet_ros/pan/pose,-2.020595,0.891498,0.928868,-0.003514,-0.002052,0.990427,0.137978,image_000032_1757094936.344141.jpg
32,1757094936.446654081,/natnet_ros/plate/pose,-1.770258,0.884873,0.909154,0.001917,0.009587,-0.705947,0.708197,image_000032_1757094936.344141.jpg
32,1757094936.446649313,/natnet_ros/plate_red/pose,-1.960198,1.348019,1.074851,0.001116,-0.000752,0.000544,0.999999,image_000032_1757094936.344141.jpg
32,1757094936.446655273,/natnet_ros/dishrack/pose,-1.873008,0.464397,1.101099,0.291752,-0.405998,0.866033,0.005713,image_000032_1757094936.344141.jpg
33,1757094936.548441410,/natnet_ros/lid/pose,-1.898657,0.559601,1.087121,-0.013542,-0.164459,-0.708371,0.686280,image_000033_1757094936.444271.jpg
33,1757094936.548455477,/natnet_ros/banana/pose,-1.768748,0.883668,0.920821,-0.085418,0.025164,-0.050158,0.994764,image_000033_1757094936.444271.jpg
33,1757094936.548457861,/natnet_ros/block/pose,-1.967449,1.332242,1.081641,-0.003095,0.002729,-0.059963,-0.998192,image_000033_1757094936.444271.jpg
33,1757094936.548460960,/natnet_ros/umi_body/pose,-1.987341,1.327498,1.128594,0.987298,0.037815,0.150942,-0.032076,image_000033_1757094936.444271.jpg
33,1757094936.548462152,/natnet_ros/umi_finger/pose,-1.996261,1.266136,1.133462,0.987967,0.035814,0.143449,-0.045408,image_000033_1757094936.444271.jpg
33,1757094936.548463106,/natnet_ros/pan/pose,-2.020533,0.891510,0.928766,-0.003318,-0.002253,0.990434,0.137930,image_000033_1757094936.444271.jpg
